geoid,count,name,median_household_income,"B19013001, Error",COUNTY,CTLabel,TRACT,_merge,has_open_streets,prediction_logodds,prediction_odds,prediction_pct
36047017800,0,"Census Tract 178, Kings, NY",7.7522,15638.0,47.0,178.0,17800.0,right_only,0,-2.1093157520305406,0.12132095165373158,0.10819467118206132
36047017900,0,"Census Tract 179, Kings, NY",9.4241,27197.0,47.0,179.0,17900.0,right_only,0,-1.9420575597868035,0.14340857429000553,0.12542198608144464
36047018000,0,"Census Tract 180, Kings, NY",5.9033,23058.0,47.0,180.0,18000.0,right_only,0,-2.2942811636218114,0.10083385026254356,0.09159770135928792
36047018200,0,"Census Tract 182, Kings, NY",5.941,21007.0,47.0,182.0,18200.0,right_only,0,-2.2905096259415743,0.10121486698606945,0.09191200556807397
36047018400,0,"Census Tract 184, Kings, NY",6.7284,15904.0,47.0,184.0,18400.0,right_only,0,-2.2117375100418677,0.109510208031154,0.09870139746211244
36047018501,0,"Census Tract 185.01, Kings, NY",4.1571,7357.0,47.0,185.01,18501.0,right_only,0,-2.4689723863600217,0.08467182423208604,0.07806215883963895
36047018600,0,"Census Tract 186, Kings, NY",6.7426,21200.0,47.0,186.0,18600.0,right_only,0,-2.2103169308625743,0.10966588650322066,0.09882784344105577
36047018700,0,"Census Tract 187, Kings, NY",9.2469,57718.0,47.0,187.0,18700.0,right_only,0,-1.959784787291792,0.14088873870555457,0.12349034040375056
36047018800,0,"Census Tract 188, Kings, NY",6.2056,30173.0,47.0,188.0,18800.0,right_only,0,-2.2640388336288204,0.10392988045489662,0.09414536402626425
36047019000,0,"Census Tract 190, Kings, NY",6.5821,33755.0,47.0,190.0,19000.0,right_only,0,-2.2263734772200836,0.10791909238178332,0.09740701566012452
36047019200,0,"Census Tract 192, Kings, NY",5.2885,21831.0,47.0,192.0,19200.0,right_only,0,-2.3557862396379905,0.09481892682100312,0.08660694887356976
36047019300,0,"Census Tract 193, Kings, NY",6.7,4289.0,47.0,193.0,19300.0,right_only,0,-2.2145786684004554,0.1091995137630623,0.09844893764205938
36047019400,0,"Census Tract 194, Kings, NY",4.7031,23322.0,47.0,194.0,19400.0,right_only,0,-2.4143501165083077,0.08942543615618692,0.08208495339681633
36047019600,0,"Census Tract 196, Kings, NY",7.8629,18346.0,47.0,196.0,19600.0,right_only,0,-2.0982412368792867,0.12267198960800288,0.10926788121865905
36047019700,0,"Census Tract 197, Kings, NY",10.7149,49898.0,47.0,197.0,19700.0,right_only,0,-1.8129249115732644,0.16317616228132215,0.14028499514749931
36047019800,0,"Census Tract 198, Kings, NY",6.6563,23189.0,47.0,198.0,19800.0,right_only,0,-2.218950450804338,0.10872315926807283,0.09806159306697153
36047019900,0,"Census Tract 199, Kings, NY",11.8996,10814.0,47.0,199.0,19900.0,right_only,0,-1.6944065908895183,0.18370821081509509,0.15519720919110175
36047020000,0,"Census Tract 200, Kings, NY",7.6667,22609.0,47.0,200.0,20000.0,right_only,0,-2.1178692393424847,0.12028765985703738,0.10737211893629854
36047020100,0,"Census Tract 201, Kings, NY",12.972,24193.0,47.0,201.0,20100.0,right_only,0,-1.5871228506166648,0.20451318103926835,0.169789076830867
36047020200,0,"Census Tract 202, Kings, NY",7.1875,23347.0,47.0,202.0,20200.0,right_only,0,-2.165808784604282,0.1146571641375509,0.10286316530900794
36047020400,0,"Census Tract 204, Kings, NY",8.9474,46408.0,47.0,204.0,20400.0,right_only,0,-1.9897470030804152,0.13673001334221407,0.12028363088628269
36047020600,0,"Census Tract 206, Kings, NY",9.5114,35323.0,47.0,206.0,20600.0,right_only,0,-1.9333239990577655,0.14466652698992113,0.12638311995576937
36047020800,0,"Census Tract 208, Kings, NY",4.875,29823.0,47.0,208.0,20800.0,right_only,0,-2.3971531051758728,0.0909765857360939,0.08339004422786124
36047021000,0,"Census Tract 210, Kings, NY",5.8631,23119.0,47.0,210.0,21000.0,right_only,0,-2.298302803270234,0.10042914718285835,0.09126361968870135
36047021100,0,"Census Tract 211, Kings, NY",7.2005,22946.0,47.0,211.0,21100.0,right_only,0,-2.1645082543697174,0.11480637625252349,0.10298324327714269
36047021200,0,"Census Tract 212, Kings, NY",5.8385,13099.0,47.0,212.0,21200.0,right_only,0,-2.3007638066371796,0.10018229459062149,0.091059722632511
36047021300,0,"Census Tract 213, Kings, NY",6.6683,21455.0,47.0,213.0,21300.0,right_only,0,-2.2177499613570473,0.10885375864935505,0.09816782222206194
36047021400,0,"Census Tract 214, Kings, NY",7.3456,22630.0,47.0,214.0,21400.0,right_only,0,-2.149992336136231,0.11648505049563423,0.1043319392802651
36047021500,0,"Census Tract 215, Kings, NY",10.4796,34524.0,47.0,215.0,21500.0,right_only,0,-1.836464508818884,0.15937991747204547,0.1374699656861086
36047021600,0,"Census Tract 216, Kings, NY",3.4815,8691.0,47.0,216.0,21600.0,right_only,0,-2.536559942242472,0.07913817194903144,0.07333460534168669
36047021700,0,"Census Tract 217, Kings, NY",7.0625,26428.0,47.0,217.0,21700.0,right_only,0,-2.178313883013557,0.11323229266378564,0.10171488323684807
36047021800,0,"Census Tract 218, Kings, NY",6.0816,27807.0,47.0,218.0,21800.0,right_only,0,-2.276443891250821,0.10264858798365491,0.09309274877081375
36047021900,0,"Census Tract 219, Kings, NY",10.4423,43837.0,47.0,219.0,21900.0,right_only,0,-1.8401960301842117,0.1587862961489303,0.1370281100808968
36047022000,0,"Census Tract 220, Kings, NY",3.9321,9867.0,47.0,220.0,22000.0,right_only,0,-2.491481563496717,0.08278722114520758,0.07645751587061385
36047022100,0,"Census Tract 221, Kings, NY",6.9213,19269.0,47.0,221.0,22100.0,right_only,0,-2.1924396421766748,0.11164404458251614,0.10043146916191563
36047022200,0,"Census Tract 222, Kings, NY",3.109,12622.0,47.0,222.0,22200.0,right_only,0,-2.573825135502112,0.07624334579979536,0.07084210657129422
36047022400,0,"Census Tract 224, Kings, NY",4.4677,14096.0,47.0,224.0,22400.0,right_only,0,-2.437899717832655,0.08734410621998344,0.08032793457043177
36047022600,0,"Census Tract 226, Kings, NY",7.5714,16003.0,47.0,226.0,22600.0,right_only,0,-2.127403126369716,0.11914630033885211,0.10646177385635577
36047022700,0,"Census Tract 227, Kings, NY",10.875,33439.0,47.0,227.0,22700.0,right_only,0,-1.7969083815306648,0.16581072010414513,0.1422278224455963
36047022800,0,"Census Tract 228, Kings, NY",4.8507,29024.0,47.0,228.0,22800.0,right_only,0,-2.3995840963066355,0.09075569106833688,0.08320441672822859
36047022900,0,"Census Tract 229, Kings, NY",12.2989,23305.0,47.0,229.0,22900.0,right_only,0,-1.6544603045309296,0.19119521505691756,0.1605070375033213
36047023000,0,"Census Tract 230, Kings, NY",4.6691,31858.0,47.0,230.0,23000.0,right_only,0,-2.4177515032756305,0.08912178237571698,0.08182903309611012
36047023200,0,"Census Tract 232, Kings, NY",5.8086,25800.0,47.0,232.0,23200.0,right_only,0,-2.3037550261766784,0.09988307509223815,0.09081244848127314
36047023300,0,"Census Tract 233, Kings, NY",6.1049,16795.0,47.0,233.0,23300.0,right_only,0,-2.274112940907332,0.10288813582367219,0.09328972946728821
36047023400,0,"Census Tract 234, Kings, NY",2.6795,6416.0,47.0,234.0,23400.0,right_only,0,-2.6167926536363817,0.07303674168955114,0.06806546211507264
36047023500,0,"Census Tract 235, Kings, NY",5.5682,13664.0,47.0,235.0,23500.0,right_only,0,-2.3278048314373962,0.09750956224911661,0.088846207452891
36047023600,0,"Census Tract 236, Kings, NY",3.1905,6811.0,47.0,236.0,23600.0,right_only,0,-2.5656718113392647,0.07686752361763384,0.07138066840330064
36047023800,0,"Census Tract 238, Kings, NY",3.9196,13201.0,47.0,238.0,23800.0,right_only,0,-2.4927320733376446,0.08268375961377661,0.07636926191935511
36047024000,0,"Census Tract 240, Kings, NY",4.2885,11654.0,47.0,240.0,24000.0,right_only,0,-2.455827026912192,0.08579221362375265,0.07901347287933423
36047024100,0,"Census Tract 241, Kings, NY",7.1,14218.0,47.0,241.0,24100.0,right_only,0,-2.1745623534907748,0.11365788476416322,0.10205816913713343
36047024200,0,"Census Tract 242, Kings, NY",5.5069,7166.0,47.0,242.0,24200.0,right_only,0,-2.333937331697305,0.09691341463927004,0.08835101599258033
36047024300,0,"Census Tract 243, Kings, NY",8.2524,36351.0,47.0,243.0,24300.0,right_only,0,-2.059275350235985,0.12754636285625354,0.11311850852248628
36047024500,0,"Census Tract 245, Kings, NY",9.2932,8505.0,47.0,245.0,24500.0,right_only,0,-1.9551528988409963,0.14154283330438802,0.12399257318682336
36047024600,0,"Census Tract 246, Kings, NY",6.8224,12506.0,47.0,246.0,24600.0,right_only,0,-2.202333676038093,0.11054488117158004,0.09954111990049393
36047024700,0,"Census Tract 247, Kings, NY",7.0408,24441.0,47.0,247.0,24700.0,right_only,0,-2.1804847680974073,0.11298674499295322,0.10151670314246967
36047024800,0,"Census Tract 248, Kings, NY",6.8063,11466.0,47.0,248.0,24800.0,right_only,0,-2.2039443327132076,0.11036697463245933,0.0993968455059569
36047024900,0,"Census Tract 249, Kings, NY",7.8025,11079.0,47.0,249.0,24900.0,right_only,0,-2.1042837004306483,0.12193298353914986,0.10868116485399237
36047025000,0,"Census Tract 250, Kings, NY",5.5132,6231.0,47.0,250.0,25000.0,right_only,0,-2.333307074737477,0.09697451424555065,0.08840179328345228
36047025100,0,"Census Tract 251, Kings, NY",4.6947,24674.0,47.0,251.0,25100.0,right_only,0,-2.415190459121411,0.08935031971768208,0.08202165832276825
36047025200,0,"Census Tract 252, Kings, NY",4.9815,13543.0,47.0,252.0,25200.0,right_only,0,-2.38649876133117,0.0919510635550794,0.08420804431996533
36047025300,0,"Census Tract 253, Kings, NY",7.9583,15655.0,47.0,253.0,25300.0,right_only,0,-2.0886973457733276,0.1238483623761426,0.11020024277500491
36047025400,0,"Census Tract 254, Kings, NY",7.7465,14276.0,47.0,254.0,25400.0,right_only,0,-2.1098859845180034,0.1212517902266091,0.10813966254814512
36047025500,0,"Census Tract 255, Kings, NY",2.3003,9826.0,47.0,255.0,25500.0,right_only,0,-2.6547281201707587,0.07031795409991344,0.06569819167337757
36047025600,0,"Census Tract 256, Kings, NY",5.2052,17367.0,47.0,256.0,25600.0,right_only,0,-2.3641196372179314,0.09403204625377962,0.08594999257633013
36047025700,0,"Census Tract 257, Kings, NY",9.9821,32924.0,47.0,257.0,25700.0,right_only,0,-1.8862348004877991,0.1516416965344886,0.1316743714566845
36047025800,0,"Census Tract 258, Kings, NY",5.849,10697.0,47.0,258.0,25800.0,right_only,0,-2.2997133783708006,0.10028758419455687,0.09114670167615346
36047025901,0,"Census Tract 259.01, Kings, NY",6.2734,42460.0,47.0,259.01,25901.0,right_only,0,-2.2572560682516296,0.10463720855821598,0.09472540644795911
36047025902,0,"Census Tract 259.02, Kings, NY",2.0045,9846.0,47.0,259.02,25902.0,right_only,0,-2.6843201850464675,0.06826758755187434,0.06390495073272952
36047026000,0,"Census Tract 260, Kings, NY",4.7948,10753.0,47.0,260.0,26000.0,right_only,0,-2.4051763763152634,0.09024957631820747,0.08277882264626227
36047026100,0,"Census Tract 261, Kings, NY",6.5957,19317.0,47.0,261.0,26100.0,right_only,0,-2.2250129225131543,0.10806602214121354,0.09752669965674793
36047026200,0,"Census Tract 262, Kings, NY",8.0139,34232.0,47.0,262.0,26200.0,right_only,0,-2.083135078000882,0.1245391595492475,0.11074684104301616
36047026300,0,"Census Tract 263, Kings, NY",6.7143,15415.0,47.0,263.0,26300.0,right_only,0,-2.213148085142434,0.10935584455468063,0.09857598451521064
36047026400,0,"Census Tract 264, Kings, NY",6.7524,18801.0,47.0,264.0,26400.0,right_only,0,-2.209336531147287,0.1097734556288791,0.0989151930712502
36047026600,0,"Census Tract 266, Kings, NY",4.5893,6433.0,47.0,266.0,26600.0,right_only,0,-2.425734758100112,0.08841313290490747,0.08123122574691678
36047026800,0,"Census Tract 268, Kings, NY",7.7716,30482.0,47.0,268.0,26800.0,right_only,0,-2.1073749607574213,0.12155663893387622,0.1083820778319541
36047026900,0,"Census Tract 269, Kings, NY",9.0962,8491.0,47.0,269.0,26900.0,right_only,0,-1.9748609339340142,0.13878061057460034,0.12186773227950826
36047027000,0,"Census Tract 270, Kings, NY",3.3611,16059.0,47.0,270.0,27000.0,right_only,0,-2.548604853030286,0.07819067742666289,0.07252026850508667
36047027100,0,"Census Tract 271, Kings, NY",6.875,47003.0,47.0,271.0,27100.0,right_only,0,-2.19707153062747,0.1111281176023327,0.10001377504705079
36047027200,0,"Census Tract 272, Kings, NY",7.1174,30307.0,47.0,272.0,27200.0,right_only,0,-2.1728216437922034,0.11385590244213695,0.102217802314022
36047027300,0,"Census Tract 273, Kings, NY",7.8555,24365.0,47.0,273.0,27300.0,right_only,0,-2.0989815387051154,0.12258120891681976,0.10919584965714735
36047027400,0,"Census Tract 274, Kings, NY",5.2551,16137.0,47.0,274.0,27400.0,right_only,0,-2.359127601932949,0.09450263115755582,0.08634299129789115
36047027500,0,"Census Tract 275, Kings, NY",8.9464,10011.0,47.0,275.0,27500.0,right_only,0,-1.9898470438676892,0.1367163354482204,0.12027304542457513
36047027600,0,"Census Tract 276, Kings, NY",5.6652,3784.0,47.0,276.0,27600.0,right_only,0,-2.318100875071799,0.0984603967532741,0.08963490813532658
36047027700,0,"Census Tract 277, Kings, NY",6.2813,21114.0,47.0,277.0,27700.0,right_only,0,-2.2564657460321635,0.10471993835641516,0.09479320026776725
36047027800,0,"Census Tract 278, Kings, NY",6.1975,18770.0,47.0,278.0,27800.0,right_only,0,-2.2648491640057413,0.10384569702849457,0.09407628014317829
36047027900,0,"Census Tract 279, Kings, NY",7.722,11633.0,47.0,279.0,27900.0,right_only,0,-2.1123369838062214,0.12095496608154771,0.1079035016940622
36047028000,0,"Census Tract 280, Kings, NY",8.6509,10755.0,47.0,280.0,28000.0,right_only,0,-2.019409096507216,0.13273387482178806,0.11718010538236172
36047028100,0,"Census Tract 281, Kings, NY",3.7243,9322.0,47.0,281.0,28100.0,right_only,0,-2.512270039092296,0.08108396639326769,0.07500246873865082
36047028200,0,"Census Tract 282, Kings, NY",5.5644,19959.0,47.0,282.0,28200.0,right_only,0,-2.3281849864290383,0.09747250054733658,0.08881543774329163
36047028400,0,"Census Tract 284, Kings, NY",6.3009,13972.0,47.0,284.0,28400.0,right_only,0,-2.254504946601589,0.10492547459373008,0.09496158519859461
36047028501,0,"Census Tract 285.01, Kings, NY",5.0278,15242.0,47.0,285.01,28501.0,right_only,0,-2.3818668728803747,0.09237795852611086,0.08456593050518126
36047028502,0,"Census Tract 285.02, Kings, NY",4.0456,12079.0,47.0,285.02,28502.0,right_only,0,-2.480126934141095,0.08373259639240134,0.07726315206457365
36047028600,0,"Census Tract 286, Kings, NY",4.2024,5883.0,47.0,286.0,28600.0,right_only,0,-2.4644405386965005,0.08505641483569733,0.07838893321374155
36047028700,0,"Census Tract 287, Kings, NY",5.7321,32602.0,47.0,287.0,28700.0,right_only,0,-2.3114081464031546,0.09912157555050427,0.09018254008966968
36047028800,0,"Census Tract 288, Kings, NY",6.3625,28631.0,47.0,288.0,28800.0,right_only,0,-2.2483424341054983,0.10557407559532589,0.09549253905802442
36047028900,0,"Census Tract 289, Kings, NY",3.875,18465.0,47.0,289.0,28900.0,right_only,0,-2.497193892450074,0.08231566143924897,0.0760551328711133
36047029000,0,"Census Tract 290, Kings, NY",4.407,9882.0,47.0,290.0,29000.0,right_only,0,-2.4439721936201986,0.08681531840031205,0.07988046996622745
36047029100,0,"Census Tract 291, Kings, NY",8.7917,27400.0,47.0,291.0,29100.0,right_only,0,-2.0053233536590085,0.13461675983528873,0.11864513605001827
36047029200,0,"Census Tract 292, Kings, NY",4.1827,7962.0,47.0,292.0,29200.0,right_only,0,-2.4664113422058023,0.08488895042877449,0.07824667252369408
36047029300,0,"Census Tract 293, Kings, NY",4.7375,31160.0,47.0,293.0,29300.0,right_only,0,-2.410908713426075,0.0897337152799158,0.08234462605102223
36047029400,0,"Census Tract 294, Kings, NY",6.6146,20195.0,47.0,294.0,29400.0,right_only,0,-2.223122151633672,0.10827054351954227,0.09769324300157502
36047029500,0,"Census Tract 295, Kings, NY",8.0197,32974.0,47.0,295.0,29500.0,right_only,0,-2.0825548414346917,0.12461144269217393,0.11080399679543569
36047029600,0,"Census Tract 296, Kings, NY",5.3825,19082.0,47.0,296.0,29600.0,right_only,0,-2.3463824056342153,0.09571479396023648,0.08735374797149081
36047029700,0,"Census Tract 297, Kings, NY",8.5577,22154.0,47.0,297.0,29700.0,right_only,0,-2.0287328978811714,0.13150204214289044,0.1162190055740826
36047029900,0,"Census Tract 299, Kings, NY",5.4719,24066.0,47.0,299.0,29900.0,right_only,0,-2.337438759251902,0.09657467272505928,0.08806939930963838
36047030000,0,"Census Tract 300, Kings, NY",6.4881,28530.0,47.0,300.0,30000.0,right_only,0,-2.2357773112238584,0.10690899598434565,0.09658336536444374
36047030100,0,"Census Tract 301, Kings, NY",9.553,54551.0,47.0,301.0,30100.0,right_only,0,-1.9291623023071587,0.14526983973679874,0.1268433295774069
36047030200,0,"Census Tract 302, Kings, NY",7.6625,24947.0,47.0,302.0,30200.0,right_only,0,-2.1182894106490364,0.12023712905037413,0.10733185495494088
36047030300,0,"Census Tract 303, Kings, NY",3.8308,13504.0,47.0,303.0,30300.0,right_only,0,-2.5016156952475934,0.08195248136430443,0.0757449913705685
36047030400,0,"Census Tract 304, Kings, NY",4.8929,11258.0,47.0,304.0,30400.0,right_only,0,-2.395362375083664,0.09113964620092452,0.08352702288680462
36047030600,0,"Census Tract 306, Kings, NY",4.8507,7133.0,47.0,306.0,30600.0,right_only,0,-2.3995840963066355,0.09075569106833688,0.08320441672822859
36047030700,0,"Census Tract 307, Kings, NY",3.9375,15863.0,47.0,307.0,30700.0,right_only,0,-2.4909413432454364,0.0828319565610183,0.07649567050466954
36047030800,0,"Census Tract 308, Kings, NY",5.3393,20739.0,47.0,308.0,30800.0,right_only,0,-2.350704167644461,0.09530202997618749,0.08700981771964707
36047030900,0,"Census Tract 309, Kings, NY",5.9484,28298.0,47.0,309.0,30900.0,right_only,0,-2.2897693241157446,0.1012898242789874,0.0919738129291276
36047031100,0,"Census Tract 311, Kings, NY",6.5139,30813.0,47.0,311.0,31100.0,right_only,0,-2.233196258912184,0.1071852901069764,0.09680880974910726
36047031300,0,"Census Tract 313, Kings, NY",9.0828,21492.0,47.0,313.0,31300.0,right_only,0,-1.9762014804834882,0.1385946933491503,0.12172434507091999
36047031401,0,"Census Tract 314.01, Kings, NY",7.6908,18648.0,47.0,314.01,31401.0,right_only,0,-2.1154582563691764,0.1205780212443803,0.10760341445076776
36047031500,0,"Census Tract 315, Kings, NY",7.8851,17503.0,47.0,315.0,31500.0,right_only,0,-2.096020331401799,0.12294473526070658,0.10948422607116398
36047031701,0,"Census Tract 317.01, Kings, NY",8.8325,18779.0,47.0,317.01,31701.0,right_only,0,-2.001241689538221,0.13516734311758744,0.11907261421595176
36047031702,0,"Census Tract 317.02, Kings, NY",9.5486,22518.0,47.0,317.02,31702.0,right_only,0,-1.9296024817711652,0.1452059090081363,0.12679458590455514
36047031900,0,"Census Tract 319, Kings, NY",7.5021,26228.0,47.0,319.0,31900.0,right_only,0,-2.1343359529278185,0.11832313642692739,0.10580406733332282
36047032100,0,"Census Tract 321, Kings, NY",6.0446,26949.0,47.0,321.0,32100.0,right_only,0,-2.2801454003799666,0.10226933563417308,0.09278071368585614
36047032300,0,"Census Tract 323, Kings, NY",7.745,20202.0,47.0,323.0,32300.0,right_only,0,-2.110036045698915,0.1212335964049074,0.10812519067715012
36047032500,0,"Census Tract 325, Kings, NY",5.8641,11402.0,47.0,325.0,32500.0,right_only,0,-2.29820276248296,0.10043919469637995,0.09127191686778473
36047032600,0,"Census Tract 326, Kings, NY",3.3467,14122.0,47.0,326.0,32600.0,right_only,0,-2.5500454403670343,0.07807811802220276,0.07242343269654858
36047032700,0,"Census Tract 327, Kings, NY",5.875,34339.0,47.0,327.0,32700.0,right_only,0,-2.2971123179016715,0.10054877780828242,0.09136240013688715
36047032800,0,"Census Tract 328, Kings, NY",2.9289,16842.0,47.0,328.0,32800.0,right_only,0,-2.591842481290196,0.07488194432357521,0.06966527321351418
36047032900,0,"Census Tract 329, Kings, NY",5.9636,27487.0,47.0,329.0,32900.0,right_only,0,-2.288248704149177,0.10144396477305122,0.0921008857622216
36047033000,0,"Census Tract 330, Kings, NY",1.9215,4222.0,47.0,330.0,33000.0,right_only,0,-2.692623570390226,0.06770308236137564,0.06341002801232037
36047033100,0,"Census Tract 331, Kings, NY",4.8393,27602.0,47.0,331.0,33100.0,right_only,0,-2.4007245612815615,0.0906522463801323,0.08311746175832538
36047033300,0,"Census Tract 333, Kings, NY",6.7663,16812.0,47.0,333.0,33300.0,right_only,0,-2.2079459642041757,0.10992620914989144,0.0990392048081156
36047033500,0,"Census Tract 335, Kings, NY",7.6771,16547.0,47.0,335.0,33500.0,right_only,0,-2.1168288151548333,0.1204128751750561,0.10747187741504888
36047033600,0,"Census Tract 336, Kings, NY",8.25,14570.0,47.0,336.0,33600.0,right_only,0,-2.059515448125443,0.12751574291976187,0.11309442348853868
36047033701,0,"Census Tract 337.01, Kings, NY",5.4981,24090.0,47.0,337.01,33701.0,right_only,0,-2.334817690625318,0.09682813359392092,0.08828013307485932
36047033702,0,"Census Tract 337.02, Kings, NY",6.8167,13369.0,47.0,337.02,33702.0,right_only,0,-2.2029039085255557,0.11048186285826568,0.09949002010163116
36047033900,0,"Census Tract 339, Kings, NY",5.195,25442.0,47.0,339.0,33900.0,right_only,0,-2.365140053248128,0.09393614338516389,0.08586985991200577
36047034000,0,"Census Tract 340, Kings, NY",1.6978,10851.0,47.0,340.0,34000.0,right_only,0,-2.715002694503465,0.06620477461783827,0.062093864325047855
36047034200,0,"Census Tract 342, Kings, NY",2.0469,4360.0,47.0,342.0,34200.0,right_only,0,-2.6800784556660413,0.06855777519736043,0.06415916554881457
36047034300,0,"Census Tract 343, Kings, NY",3.142,19944.0,47.0,343.0,34300.0,right_only,0,-2.5705237895220634,0.07649546740429272,0.07105972084466175
36047034500,0,"Census Tract 345, Kings, NY",5.0982,22996.0,47.0,345.0,34500.0,right_only,0,-2.374824001456271,0.09303086106597935,0.0851127487610468
36047034700,0,"Census Tract 347, Kings, NY",3.4122,10311.0,47.0,347.0,34700.0,right_only,0,-2.5434927688005744,0.07859141819319625,0.0728648651079097
36047034800,0,"Census Tract 348, Kings, NY",4.9256,20047.0,47.0,348.0,34800.0,right_only,0,-2.392091041339798,0.09143828260429285,0.08377778575451006
36047034901,0,"Census Tract 349.01, Kings, NY",4.2229,6983.0,47.0,349.01,34901.0,right_only,0,-2.4623897025573793,0.08523103059806263,0.0785372222088899
36047034902,0,"Census Tract 349.02, Kings, NY",4.3125,16073.0,47.0,349.02,34902.0,right_only,0,-2.4534260480176107,0.08599844639918076,0.07918836963747394
36047035000,0,"Census Tract 350, Kings, NY",4.4871,5768.0,47.0,350.0,35000.0,right_only,0,-2.435958926559535,0.08751378750380993,0.0804714280493693
36047035101,0,"Census Tract 351.01, Kings, NY",3.9489,21666.0,47.0,351.01,35101.0,right_only,0,-2.4898008782705103,0.082926477394886,0.07657627653021831
36047035102,0,"Census Tract 351.02, Kings, NY",7.2955,40611.0,47.0,351.02,35102.0,right_only,0,-2.1550043795786684,0.11590268300684911,0.10386450787495574
36047035200,0,"Census Tract 352, Kings, NY",1.2073,1457.0,47.0,352.0,35200.0,right_only,0,-2.7640727006614605,0.06303452412772755,0.059296779828905834
36047035301,0,"Census Tract 353.01, Kings, NY",3.9107,9754.0,47.0,353.01,35301.0,right_only,0,-2.493622436344385,0.08261017381685523,0.0763064820697227
36047035302,0,"Census Tract 353.02, Kings, NY",8.0565,30295.0,47.0,353.02,35302.0,right_only,0,-2.078873340463001,0.1250710453342156,0.1111672421514161
36047035400,0,"Census Tract 354, Kings, NY",5.2143,14011.0,47.0,354.0,35400.0,right_only,0,-2.363209266053736,0.09411768929476191,0.08602154065841636
36047035500,0,"Census Tract 355, Kings, NY",5.2695,17484.0,47.0,355.0,35500.0,right_only,0,-2.3576870145962,0.09463886855866721,0.08645670392033501
36047035601,0,"Census Tract 356.01, Kings, NY",3.191,5335.0,47.0,356.01,35601.0,right_only,0,-2.5656217909456274,0.07687136865758752,0.0713839840996184
36047035602,0,"Census Tract 356.02, Kings, NY",5.5995,7593.0,47.0,356.02,35602.0,right_only,0,-2.3246735547957136,0.09781537019850453,0.08910001886821622
36047035701,0,"Census Tract 357.01, Kings, NY",3.8793,15171.0,47.0,357.01,35701.0,right_only,0,-2.4967637170647947,0.0823510792280074,0.07608536713128677
36047035900,0,"Census Tract 359, Kings, NY",6.7432,13304.0,47.0,359.0,35900.0,right_only,0,-2.2102569063902098,0.10967246933775801,0.09883318940336468
36047036001,0,"Census Tract 360.01, Kings, NY",2.77,7103.0,47.0,360.01,36001.0,right_only,0,-2.6077389623880665,0.07370099623902332,0.06864201160023538
36047036002,0,"Census Tract 360.02, Kings, NY",3.0136,19770.0,47.0,360.02,36002.0,right_only,0,-2.5833690266080707,0.07551914893493626,0.0702164615197426
36047036100,0,"Census Tract 361, Kings, NY",2.0636,6035.0,47.0,361.0,36100.0,right_only,0,-2.678407774518562,0.06867240911159185,0.06425955094010574
36047036200,0,"Census Tract 362, Kings, NY",5.3464,15434.0,47.0,362.0,36200.0,right_only,0,-2.349993878054814,0.09536974606212026,0.0870662590462962
36047036300,0,"Census Tract 363, Kings, NY",3.6037,8972.0,47.0,363.0,36300.0,right_only,0,-2.5243349580375645,0.0801115726322186,0.07416971974199636
36047036400,0,"Census Tract 364, Kings, NY",5.3528,7044.0,47.0,364.0,36400.0,right_only,0,-2.349353617016259,0.09543082714661341,0.08711716411632524
36047036501,0,"Census Tract 365.01, Kings, NY",4.5096,14889.0,47.0,365.01,36501.0,right_only,0,-2.4337080088458656,0.08771099570474387,0.08063814381862953
36047036502,0,"Census Tract 365.02, Kings, NY",4.4926,18034.0,47.0,365.02,36502.0,right_only,0,-2.435408702229527,0.08756195296859581,0.08051215172578241
36047036600,0,"Census Tract 366, Kings, NY",4.3806,10387.0,47.0,366.0,36600.0,right_only,0,-2.446613270404238,0.08658633499286873,0.07968656719158629
36047036700,0,"Census Tract 367, Kings, NY",6.0368,36047.0,47.0,367.0,36700.0,right_only,0,-2.2809257185207055,0.10218956414395461,0.09271505326157113
36047036900,0,"Census Tract 369, Kings, NY",3.6605,11540.0,47.0,369.0,36900.0,right_only,0,-2.51865264132039,0.08056808776405151,0.07456086171373592
36047037000,0,"Census Tract 370, Kings, NY",8.1,17310.0,47.0,370.0,37000.0,right_only,0,-2.0745215662165735,0.1256165123019914,0.11159796514098201
36047037100,0,"Census Tract 371, Kings, NY",7.875,14167.0,47.0,371.0,37100.0,right_only,0,-2.097030743353269,0.12282057316882308,0.1093857523666484
36047037300,0,"Census Tract 373, Kings, NY",6.2542,13958.0,47.0,373.0,37300.0,right_only,0,-2.259176851367294,0.10443641607588577,0.09456082265645789
36047037401,0,"Census Tract 374.01, Kings, NY",5.2625,11128.0,47.0,374.01,37401.0,right_only,0,-2.3583873001071196,0.09457261753027085,0.08640141002582262
36047037402,0,"Census Tract 374.02, Kings, NY",4.4472,22277.0,47.0,374.02,37402.0,right_only,0,-2.439950553971776,0.08716516132645466,0.08017655865655601
36047037500,0,"Census Tract 375, Kings, NY",6.8594,29643.0,47.0,375.0,37500.0,right_only,0,-2.1986321669089475,0.11095482229075851,0.09987338824631292
36047037900,0,"Census Tract 379, Kings, NY",5.6645,22324.0,47.0,379.0,37900.0,right_only,0,-2.3181709036228906,0.09845350195576871,0.0896291939353598
